firstAuthor	accessionId	publicationDate	journal	title	reportedTrait	efoTraits	bgTraits	discoverySampleAncestry	"replicationSampleAncestry"	associationCount	summaryStatistics	ssApiFlag	agreedToCc0	genotypingTechnologies	pubmedId	initialSampleDescription	"replicateSampleDescription"
"Karjalainen MK"	GCST90302080	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Total cholesterol to total lipids ratio in small HDL"	"cholesterol:total lipids ratio,high density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		44	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302080"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302081	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Cholesterol esters in small HDL"	"esterified cholesterol measurement,high density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		28	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302081"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302082	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Cholesteryl esters to total lipids ratio in small HDL"	"cholesteryl esters:total lipids ratio,high density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		41	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302082"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302083	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Free cholesterol in small HDL"	"free cholesterol in small HDL measurement "	-	"4435 East Asian,11340 South Asian,120241 European"		25	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302083"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302084	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Free cholesterol to total lipids ratio in small HDL"	"free cholesterol:total lipids ratio,high density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		22	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302084"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302085	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Total lipids in small HDL"	"total lipids in small HDL measurement "	-	"4435 East Asian,11340 South Asian,120241 European"		21	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302085"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302086	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Concentration of small HDL particles"	"high density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		20	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302086"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302087	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Phospholipids in small HDL"	"phospholipids in small HDL measurement "	-	"4435 East Asian,11340 South Asian,120241 European"		30	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302087"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302088	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Phospholipids to total lipids ratio in small HDL"	"phospholipids:total lipids ratio,high density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		48	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302088"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302089	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Triglycerides in small HDL"	"triglycerides in small HDL measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		44	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302089"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302090	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Triglycerides to total lipids ratio in small HDL"	"triglycerides:total lipids ratio,high density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		44	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302090"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302091	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Total Cholesterol in small LDL"	"total cholesterol in small LDL"	-	"4435 East Asian,11340 South Asian,120241 European"		51	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302091"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302092	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Total cholesterol to total lipids ratio in small LDL"	"cholesterol:total lipids ratio,low density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		50	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302092"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302093	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Cholesterol esters in small LDL"	"esterified cholesterol measurement,low density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		50	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302093"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302094	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Cholesteryl esters to total lipids ratio in small LDL"	"cholesterol:total lipids ratio,cholesteryl esters:total lipids ratio"	-	"4435 East Asian,11340 South Asian,120241 European"		43	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302094"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302095	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Free cholesterol in small LDL"	"free cholesterol in small LDL measurement "	-	"4435 East Asian,11340 South Asian,120241 European"		55	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302095"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302096	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Free cholesterol to total lipids ratio in small LDL"	"low density lipoprotein cholesterol measurement,free cholesterol:total lipids ratio"	-	"4435 East Asian,11340 South Asian,120241 European"		50	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302096"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302097	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Total lipids in small LDL"	"total lipids in small LDL"	-	"4435 East Asian,11340 South Asian,120241 European"		54	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302097"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302098	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Concentration of small LDL particles"	"low density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		54	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302098"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302099	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Phospholipids in small LDL"	"phospholipids in small LDL measurement "	-	"4435 East Asian,11340 South Asian,120241 European"		52	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302099"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302100	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Phospholipids to total lipids ratio in small LDL"	"low density lipoprotein cholesterol measurement,phospholipids:total lipids ratio"	-	"4435 East Asian,11340 South Asian,120241 European"		48	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302100"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302101	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Triglycerides in small LDL"	"triglycerides in small LDL measurement "	-	"4435 East Asian,11340 South Asian,120241 European"		46	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302101"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302102	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Triglycerides to total lipids ratio in small LDL"	"triglycerides:total lipids ratio,low density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		29	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302102"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
